id,timestamp,url,tweet,replies,retweets,quotes,likes
1184278950698201088,2019-10-16 01:24,https://twitter.com/JoeBiden/status/1184278950698201088,"“We have an erratic, crazy President who knows not a damn thing about foreign policy.”

#DemDebate",1446,6291,379,45966
1184277161508851712,2019-10-16 01:17,https://twitter.com/JoeBiden/status/1184277161508851712,"Three — that's how many times President Trump asked foreign governments to interfere in our political process.

Why? Because he's scared. He knows Joe Biden will beat him like a drum. #DemDebate https://t.co/ddRoalUIdt",398,558,48,2135
1184275781943476224,2019-10-16 01:12,https://twitter.com/JoeBiden/status/1184275781943476224,"The United States has a vital national interest in Syria to ensure the lasting defeat of ISIS. We know that this terrorist group plotted to attack our homeland in the past, and we cannot let that threat re-emerge. #DemDebate",146,207,17,953
1184275485456588802,2019-10-16 01:10,https://twitter.com/JoeBiden/status/1184275485456588802,Donald Trump betrayed our partners in the Syrian Democratic Forces and put at risk our gains against ISIS. This is a disaster of his own making. #DemDebate,194,476,31,2405
1184273842925195269,2019-10-16 01:04,https://twitter.com/JoeBiden/status/1184273842925195269,"As president, Joe Biden will repeal Trump’s tax cuts for corporations and the super-wealthy, and build a tax code that rewards work, not just wealth. #DemDebate",235,318,25,1527
1184270938080206850,2019-10-16 00:52,https://twitter.com/JoeBiden/status/1184270938080206850,"Our firefighters and teachers work tirelessly to make our communities safer, better places to live. They should not pay a higher tax rate than the super-wealthy. #DemDebate",126,345,14,1547
1184270737156313088,2019-10-16 00:52,https://twitter.com/JoeBiden/status/1184270737156313088,"On day one, Joe Biden will move to:

✅ Eliminate the Trump tax cut for the super-wealthy
✅ Eliminate the unjustified loopholes in our tax code
✅ Use that money to invest in America’s future

#DemDebate",151,280,27,1231
1184268060632502272,2019-10-16 00:41,https://twitter.com/JoeBiden/status/1184268060632502272,Donald Trump is the most corrupt president in modern American history. He must be impeached. #DemDebate https://t.co/2MJI33u28D,835,1728,120,9747
1184266561168838662,2019-10-16 00:35,https://twitter.com/JoeBiden/status/1184266561168838662,"We can’t beat Donald Trump with double talk on health care.

Joe Biden doesn’t just know what his health care plan is—he knows how much it would cost, and how he would pay for it. #DemDebate https://t.co/2EnBmoFTft",123,179,11,599
1184263647889121280,2019-10-16 00:23,https://twitter.com/JoeBiden/status/1184263647889121280,Medicare for All will cost *checks notes* 30x more than Joe Biden's plan to protect and build on Obamacare — and it will be paid for in part by raising taxes on middle class families. #DemDebate https://t.co/ICr2E7wFJ8,137,163,21,430
1184262429120835585,2019-10-16 00:19,https://twitter.com/JoeBiden/status/1184262429120835585,"“Russia, if you’re listening…”

“I would like you to do us a favor…” to Ukraine’s president

“China should start an investigation.”

Our President has asked three foreign powers to intervene in our elections on his behalf — and those are just the ones we know about! #DemDebate",579,2484,83,10445
1184259445909573633,2019-10-16 00:07,https://twitter.com/JoeBiden/status/1184259445909573633,"A president who puts his own self-interest ahead of the public good and national security poses a threat to each and every American in our daily lives.

Donald Trump should be impeached. Period. #DemDebate https://t.co/eY2DAPne5d",204,366,22,1242
1184258208514396160,2019-10-16 00:02,https://twitter.com/JoeBiden/status/1184258208514396160,Hey everyone — @TeamJoe here! We’re taking over the account to keep you in the loop on tonight’s #DemDebate. Make sure to follow along for updates! https://t.co/RkPKbgDexW,246,244,36,1616
1184251765522341889,2019-10-15 23:36,https://twitter.com/JoeBiden/status/1184251765522341889,"Folks, we have to do more than beat Donald Trump.

We have to beat him like a drum.

When I take the #DemDebate stage tonight, I'm going to show you that I'm the best candidate to do just that.

Let's go.",244,223,57,1545
1184251764884885505,2019-10-15 23:36,https://twitter.com/JoeBiden/status/1184251764884885505,"From the Voting Rights Act renewal, to the ban on assault weapons, to the Violence Against Women Act, to Obamacare, to the Recovery Act that kept us from sliding into a Depression, I’ve delivered progress for you.

I know what it takes to get it done.",42,154,4,930
1184251763928502272,2019-10-15 23:36,https://twitter.com/JoeBiden/status/1184251763928502272,"Fixing what's broken in this country will take vision—and yes, it will take plans. But that’s not enough.

It also takes the proven ability to get it done. And there is no one on tonight's stage who has a stronger record of passing important, consequential legislation than I do.",9,39,3,158
1184251763328729090,2019-10-15 23:36,https://twitter.com/JoeBiden/status/1184251763328729090,"This election is about you. Your children. Your family. And you can’t wait for a president fighting for you when it comes to health care, or jobs, or education, or guns, or climate. The world can’t wait for America to once again lead a stable, peaceful international order.",15,53,0,216
1184251762393436161,2019-10-15 23:36,https://twitter.com/JoeBiden/status/1184251762393436161,"For days, pundits have let Donald Trump define the conversation around tonight's #DemDebate.

Well, Trump doesn't get to pick the Democratic nominee. And I’m not going to be distracted by all his lies, smears, distortions, and name-calling. He’s picked a fight with the wrong guy.",289,467,41,2676
1184242799710859264,2019-10-15 23:01,https://twitter.com/JoeBiden/status/1184242799710859264,"Philadelphia's office cleaners work hard every day to keep the city's buildings clean. They deserve the dignity that comes with a living wage, access to health care, and a secure retirement. I stand with @32BJSEIU cleaners in their fight for a fair contract. #BuildingJustice",127,266,14,1319
1184206057649909762,2019-10-15 20:35,https://twitter.com/JoeBiden/status/1184206057649909762,"Overturning Citizens United isn’t enough. Ridding our politics of big money and corporate special interests demands more. We must go further.

I will introduce a constitutional amendment to get all private dollars out of our federal elections.",744,1711,143,8862
1184180892023087104,2019-10-15 18:55,https://twitter.com/JoeBiden/status/1184180892023087104,"President Trump is leading the most corrupt administration in modern American history. It’s got to end.

We must restore integrity to our government and ensure our elected officials work for all Americans — not just the powerful. https://t.co/81eLH8nrvX",1289,2861,174,13471
1183912875552722944,2019-10-15 01:10,https://twitter.com/JoeBiden/status/1183912875552722944,Donald Trump is the most corrupt president in modern American history.,21357,28897,5019,190047
1183899034336940032,2019-10-15 00:15,https://twitter.com/JoeBiden/status/1183899034336940032,"The news from Fort Worth is heartbreaking. Atatiana Jefferson should still be alive today. We cannot allow this to keep happening, we must reform our policing practices and hold officers accountable for their actions. https://t.co/f18kAHbFWH",265,605,43,3011
1183891484858179584,2019-10-14 23:45,https://twitter.com/JoeBiden/status/1183891484858179584,"Donald Trump is the definition of corruption. At every turn, he has abused the power of the presidency to benefit his bottom line and weaponized the Executive Branch to serve himself.

I’ll ensure our government works for the people—not just Donald Trump. https://t.co/oZnl5qySmw",1781,3015,219,15451
1183876385087119363,2019-10-14 22:45,https://twitter.com/JoeBiden/status/1183876385087119363,"Overturning Citizens United is an important step in ending the corrupting influence of money in our politics, but we must go further.

As president, I will introduce a constitutional amendment to eliminate all private dollars from our federal elections. https://t.co/iGrbvPEsKf https://t.co/7BASgRd0EN",386,652,59,2820
1183842159658582017,2019-10-14 20:29,https://twitter.com/JoeBiden/status/1183842159658582017,"America was built on a simple proposition: we're all created equal. We haven't yet fully lived up to that ideal, but we've never stopped trying.

Transgender folks deserve every right afforded to Americans — and as president, I will fight to secure those rights. https://t.co/LvcqOZOxWq",468,499,49,2298
1183821020530130946,2019-10-14 19:05,https://twitter.com/JoeBiden/status/1183821020530130946,"On #IndigenousPeoplesDay, we recognize the resiliency of indigenous communities and celebrate their rich contributions to society—while recommitting to the work that remains to come to terms with our past as a nation, to honor our promises, and work to right our wrongs.",353,745,35,4193
1183792582964346883,2019-10-14 17:12,https://twitter.com/JoeBiden/status/1183792582964346883,"Our Constitution begins with three simple words, “We the People” — not “We the Donors.” But for too long, corporations and special interests have corrupted our political process and rigged it in their favor.

Today, I’m releasing my plan to change that: https://t.co/iGrbvPmRlF",1493,1802,203,7744
1183575401966125059,2019-10-14 02:49,https://twitter.com/JoeBiden/status/1183575401966125059,"Corporations should not value their profits over the health and safety of their employees. As president, I will significantly increase the number of inspectors within the pork and beef industries to ensure every individual has safe working conditions. https://t.co/5KrOfy2ldD",409,420,38,1924
1183554274002911232,2019-10-14 01:25,https://twitter.com/JoeBiden/status/1183554274002911232,"President Trump betrayed our partners, the Syrian Democratic Forces, and endangered our hard-won gains against ISIS. Our troops are left in the middle of a war with no plan other than retreat.

He has failed as Commander-in-Chief to safeguard our country &amp; protect our troops. https://t.co/8dZyqUYNUk",1271,5794,249,22278
1183525825251020800,2019-10-13 23:32,https://twitter.com/JoeBiden/status/1183525825251020800,Donald Trump is a threat to our democracy. He must be impeached.,21088,22429,4064,158186
1183513242280366080,2019-10-13 22:42,https://twitter.com/JoeBiden/status/1183513242280366080,It is wonderful to see Sesame Street raising awareness about the effect of substance use disorder on families. We need to be doing more to help parents experiencing addiction and support children who end up in foster care because of this issue. https://t.co/SItckU6oWk,241,554,33,3191
1183506950857863173,2019-10-13 22:17,https://twitter.com/JoeBiden/status/1183506950857863173,"The Affordable Care Act has been under relentless attack for the past nine years — I will not stand for it. As president, I will protect and build on the ACA to ensure every American has peace of mind when it comes to their health care. https://t.co/uw7Kk16p6a",758,723,76,3433
1183487825016213506,2019-10-13 21:01,https://twitter.com/JoeBiden/status/1183487825016213506,"Thank you, @UFCW! I promise you won’t have a better ally in the White House if I’m president. I’m a union guy and always have been. Together, we can restore the soul of this nation. https://t.co/Cmutbywwth",202,257,16,1269
1183465897446563845,2019-10-13 19:33,https://twitter.com/JoeBiden/status/1183465897446563845,"I’m about to take the stage at the @UFCW Presidential Forum in Iowa, where I’ll discuss my plans to strengthen America’s unions. Tune in to watch live: https://t.co/0Ail0AXGgA",336,227,21,1201
1183432316426829825,2019-10-13 17:20,https://twitter.com/JoeBiden/status/1183432316426829825,"The devastating effects of gun violence don’t end when the shooting is over—survivors may face mental health and substance use disorders in the months and years that follow.

Enough is enough. We must end this epidemic. https://t.co/RPDUEeRTyd",491,862,40,3806
1183173893055533058,2019-10-13 00:13,https://twitter.com/JoeBiden/status/1183173893055533058,@SarahEMcBride @MaraKeisling @NCTEActionFund Thanks Sarah. I'm proud of you and so is Beau.,6,9,0,56
1183170484269174784,2019-10-13 00:00,https://twitter.com/JoeBiden/status/1183170484269174784,"A good education should be a reliable pathway to the middle class—not saddle you with mountains of debt. My new plan will provide two years of community college without debt, double Pell grants, invest $50 billion in workforce training programs, and more. https://t.co/lU9sfUkPUG",564,611,53,3189
1183155384158052352,2019-10-12 23:00,https://twitter.com/JoeBiden/status/1183155384158052352,Immigrants have always made us stronger as a nation — our diversity has always been our greatest strength. Donald Trump doesn’t get that. https://t.co/DjftXcvs09,867,1551,123,6655
1183136509785821184,2019-10-12 21:45,https://twitter.com/JoeBiden/status/1183136509785821184,"President Trump's attacks on Congresswoman Omar and Somali refugees have no place in our nation — let alone the White House.

A president should unite us around our shared goals and lift us up, not stoke the flames of hatred and tear us down. https://t.co/WpWikGYt4b",1950,5081,293,26718
1183116097450663939,2019-10-12 20:23,https://twitter.com/JoeBiden/status/1183116097450663939,"I was proud to work with Matthew’s parents, Judy and Dennis, to extend our hate crimes law to cover sexual orientation and gender identity. But there’s still more work to be done — we can’t rest until every single American can live open and proud without fear.",121,357,14,2773
1183116096896937984,2019-10-12 20:23,https://twitter.com/JoeBiden/status/1183116096896937984,"21 years ago, Matthew Shepard passed away after a brutal anti-gay hate crime — an attack that shook the conscience of our nation. As we honor his memory, we must remember that members of the LGBTQ community — especially trans women of color — are still targeted with violence.",270,994,33,5957
1183079887134957569,2019-10-12 18:00,https://twitter.com/JoeBiden/status/1183079887134957569,"President Trump believes he can and will get away with anything he does. We all laughed when he said he could stand in the middle of 5th Avenue and shoot someone and get away with it.

Now, he is shooting holes in our Constitution. We cannot let him get away with it.",1632,4118,236,22163
1183052204481171461,2019-10-12 16:10,https://twitter.com/JoeBiden/status/1183052204481171461,"We believe Americans should decide American elections. But Trump will do anything to get re-elected, including violating the most basic norms of our democracy. It's dangerous.

We cannot give him four more years in the White House.",3409,6841,512,43201
1182789222505308162,2019-10-11 22:45,https://twitter.com/JoeBiden/status/1182789222505308162,"Our planet is at a critical moment — and if we re-elect Donald Trump, it may never recover.

On day one, I’ll take action to reverse the damage done by this administration and put America on track to lead the world in addressing the climate emergency. https://t.co/LP25Ii1xA2",1233,1731,134,10087
1182747194572460032,2019-10-11 19:58,https://twitter.com/JoeBiden/status/1182747194572460032,"Let me make something clear to President Trump: I’m not going anywhere.

You’re not going to destroy me. And you’re not going to destroy my family. I don’t care how dirty the attacks get.",12999,10445,2507,77792
1182732850237304833,2019-10-11 19:01,https://twitter.com/JoeBiden/status/1182732850237304833,"Living open and proud is a daily act of bravery — bravery that resides in the heart of every single LGBTQ individual.

To those who have come out and to those who haven’t, know that I’m proud of you. You are loved and you are accepted just as you are. #ComingOutDay",359,832,58,5385
1182709950096777216,2019-10-11 17:30,https://twitter.com/JoeBiden/status/1182709950096777216,Today is a reminder to every girl on the planet: nothing is beyond your capacity or capability. And all of us must work to ensure that girls around the world have the chance to participate fully in society and that their rights are respected. #DayoftheGirl,559,1451,87,8785
1182699419696799747,2019-10-11 16:48,https://twitter.com/JoeBiden/status/1182699419696799747,"To LGBTQ people suffering persecution anywhere: the American people are on your side. And as president, I will ensure the U.S. leads the world to defend human rights for all.",162,209,19,1351
1182699418698559488,2019-10-11 16:48,https://twitter.com/JoeBiden/status/1182699418698559488,LGBTQ rights are human rights. Uganda's proposed new law is inhumane. Using religion or culture to license discrimination is never justifiable. Period. https://t.co/m54xkTraqm,251,474,63,2034
1182688558672498689,2019-10-11 16:05,https://twitter.com/JoeBiden/status/1182688558672498689,"Using religion or culture to discriminate against or demonize LGBTQ individuals is never justified—not anywhere in the world.

I will send a clear message from the top of our government: prejudice is prejudice, inhumanity is inhumanity, and the U.S. will not stand for it. https://t.co/HUMcFVSSfA",369,738,55,4038
1182504092817444865,2019-10-11 03:52,https://twitter.com/JoeBiden/status/1182504092817444865,"I spent my night at the HRC forum talking about the fundamental respect every human being deserves. You spent yours showing how little respect for anyone else you have. America is so much stronger than your weakness, @realDonaldTrump.",3344,7999,569,51839
1182501072734183426,2019-10-11 03:40,https://twitter.com/JoeBiden/status/1182501072734183426,Honored to be asked a question at tonight's #EqualityTownHall by my friend Judy Shepard. It was a privilege to work with her to secure the passage of legislation that extended our hate crimes laws to crimes based on sexual orientation and gender identity.,227,333,14,2358
1182473893841260544,2019-10-11 01:52,https://twitter.com/JoeBiden/status/1182473893841260544,We have to make sure that no hospital or health care provider can discriminate against someone simply because of who they are or whom they love. #EqualityTownHall https://t.co/bVgmfgSA06,444,538,37,2616
1182457032638631936,2019-10-11 00:45,https://twitter.com/JoeBiden/status/1182457032638631936,There is no distinction between mental health and physical health — it’s health. Period. We've got to combat the stigma and ensure everyone has access to the care they need and deserve. #WorldMentalHealthDay,427,1790,84,10020
1182442688030937089,2019-10-10 23:48,https://twitter.com/JoeBiden/status/1182442688030937089,Looking forward to joining @AndersonCooper at tonight’s #EqualityTownHall to discuss the work that remains in the fight for LGBTQ rights. Tune in to CNN at 8PM ET to watch live.,170,128,10,763
1182440674806788098,2019-10-10 23:40,https://twitter.com/JoeBiden/status/1182440674806788098,"For all the hard-won progress we've made in the fight for LGBTQ equality, we're not done — not nearly.

We must stand up to President Trump's dangerous attacks on the rights of the LGBTQ community and continue to fight for full equality. https://t.co/Wtxpczcawj",434,726,55,3263
1182435138300530688,2019-10-10 23:18,https://twitter.com/JoeBiden/status/1182435138300530688,Americans should decide American elections. Period. https://t.co/oc5HavIiuf,682,1120,87,6577
1182374992274579457,2019-10-10 19:19,https://twitter.com/JoeBiden/status/1182374992274579457,I sat down with @MaraKeisling of the @NCTEActionFund to discuss the progress we’ve made on LGBTQ rights and the work that remains. Transgender equality is the civil rights issue of our time—I won’t stop fighting until everyone is treated with the dignity and respect they deserve. https://t.co/zaLAdKWBrV,158,183,20,695
1182351336299302912,2019-10-10 17:45,https://twitter.com/JoeBiden/status/1182351336299302912,President Trump picked a fight with the wrong guy. https://t.co/5s7izCLSzt,2463,2069,290,12114
1182340904780218368,2019-10-10 17:03,https://twitter.com/JoeBiden/status/1182340904780218368,"Trump made this decision on a whim, after a phone call with Turkish President Erdogan. There was no process. No consultation with our military, our diplomats, or our allies. Trump got rolled, plain and simple, because he has no idea what he's doing.",311,1193,63,5503
1182340903261868033,2019-10-10 17:03,https://twitter.com/JoeBiden/status/1182340903261868033,"But that's not all — he betrayed our brave troops, who sacrificed alongside them. He betrayed our word as a nation — raising doubts among our allies around the world about America's security commitments.",126,757,17,4262
1182340902129487877,2019-10-10 17:03,https://twitter.com/JoeBiden/status/1182340902129487877,Donald Trump sold out the Syrian Democratic Forces — the courageous Kurds and Arabs who fought with us to smash ISIS's caliphate — and he betrayed a key local ally in the fight against terrorism. https://t.co/VWJDpISjy2,419,1971,100,7532
1182304779692691456,2019-10-10 14:40,https://twitter.com/JoeBiden/status/1182304779692691456,"In full view of the American people, Donald Trump has violated his oath of office and betrayed this nation. He must be impeached. https://t.co/ivRAqnHHZb",1989,8068,512,36399
1182103452790509573,2019-10-10 01:20,https://twitter.com/JoeBiden/status/1182103452790509573,"President Trump has decided that we don't have the power or the political will to hold him accountable. He's not just testing us — he's laughing at us.

We must prove him wrong. He must be impeached. https://t.co/4ahsVPiqxX",1711,4945,289,25273
1182073253889622018,2019-10-09 23:20,https://twitter.com/JoeBiden/status/1182073253889622018,"Like every bully, President Trump is lashing out because he’s afraid. He’s afraid of how badly I will beat him next November.

Let’s make his worst fear a reality: https://t.co/a9zec0IrRf https://t.co/kjrK3mzzjk",1771,2372,239,13422
1182044180245352450,2019-10-09 21:24,https://twitter.com/JoeBiden/status/1182044180245352450,"Only a little farther north, Timothy Ragland won his race to become both the youngest and first African American mayor of Talladega. I'm confident they will serve the people of Alabama well.",100,301,10,1973
1182044179192598528,2019-10-09 21:24,https://twitter.com/JoeBiden/status/1182044179192598528,"Last night, history was made in the birthplace of the civil rights movement, when Steven Reed became the first African American mayor of Montgomery.",139,482,5,3478
1182041117640003584,2019-10-09 21:12,https://twitter.com/JoeBiden/status/1182041117640003584,President Trump sees no limit to his power. He believes he can — and will — get away with anything he does. https://t.co/wxCjXIubfM,1351,1289,151,5704
1182028458735497216,2019-10-09 20:22,https://twitter.com/JoeBiden/status/1182028458735497216,"To preserve our Constitution, our democracy, and our basic integrity — Donald Trump should be impeached. https://t.co/fa14AGZdW9",992,2407,165,10369
1182019902204334080,2019-10-09 19:48,https://twitter.com/JoeBiden/status/1182019902204334080,"Two days ago, Trump impulsively gave Turkey a green light to invade Syria, blindsiding our military. Today, we see the consequences—Turkish forces attacking the fighters that helped us take on ISIS. It’s a betrayal, takes pressure off the terrorist threat, &amp; leaves us less safe.",1370,7340,337,31287
1182005917602201600,2019-10-09 18:52,https://twitter.com/JoeBiden/status/1182005917602201600,"Every day Donald Trump is in the White House, he poses a grave threat to our democracy. We must make him a one-term president.

Help us defeat him by pitching in to our Beat Trump Fund before midnight: https://t.co/wNHtfGmXsv",453,611,38,3848
1181999504498843648,2019-10-09 18:26,https://twitter.com/JoeBiden/status/1181999504498843648,"With his words and with his actions, President Trump has indicted himself.

He should be impeached.",2402,8337,442,60307
1181997336052080647,2019-10-09 18:18,https://twitter.com/JoeBiden/status/1181997336052080647,"Thanks for watching. Stop stonewalling the Congress. Honor your oath. Respect the Constitution.

And speaking of taxpayers, I’ve released 21 years of my tax returns. You? https://t.co/CrqOQG8YXb",4259,18851,1285,108937
1181984733162590215,2019-10-09 17:28,https://twitter.com/JoeBiden/status/1181984733162590215,Join me now as I take the stage: https://t.co/xQ62JANeIt,415,557,56,2249
1181979945599455232,2019-10-09 17:09,https://twitter.com/JoeBiden/status/1181979945599455232,I’m about to take the stage in New Hampshire to discuss the grave threat Donald Trump poses to our democracy and the action we must take. Tune in now: https://t.co/PNjixxCxrn,3000,512,195,2258
1181970371878277121,2019-10-09 16:31,https://twitter.com/JoeBiden/status/1181970371878277121,"This afternoon, I’ll be speaking about President Trump’s abuse of power and the grave threat he poses to our democracy. Tune in at 12:45 PM ET to watch live. https://t.co/PNjixxCxrn",675,797,80,3407
1181738548426416130,2019-10-09 01:10,https://twitter.com/JoeBiden/status/1181738548426416130,"Jill and I send our best wishes to those taking part in the Hindu festival of Navratri. As the nine days of celebration come to a close, let us remain optimistic of the triumph of good over evil and the opportunity of new beginnings.",288,679,50,5571
1181724707072040960,2019-10-09 00:15,https://twitter.com/JoeBiden/status/1181724707072040960,"I have spent my entire career fighting the abuse of power.

Donald Trump has spent his entire career abusing his power.",4136,11724,802,83825
1181712124197736448,2019-10-08 23:25,https://twitter.com/JoeBiden/status/1181712124197736448,"In public and in private, President Trump has asked foreign governments to interfere in our elections on his behalf. It is an abuse of power. We cannot let him get away with it.

Chip in to our Trump Rapid Response Fund to help us respond: https://t.co/1mJbMuzbH0 https://t.co/vPYBDxo3Nz",724,1298,79,5323
1181673117225115648,2019-10-08 20:50,https://twitter.com/JoeBiden/status/1181673117225115648,Jill and I wish Jewish communities around the world an easy fast as they gather to observe Yom Kippur. The Day of Atonement is an important reminder of the obligation we all share to reflect on our actions and recommit to our values in the year ahead. L’Shana Tovah.,160,537,19,4243
1181638272419803136,2019-10-08 18:31,https://twitter.com/JoeBiden/status/1181638272419803136,President Trump must stop stonewalling Congress and fully cooperate with the investigations. The American people deserve the truth. https://t.co/WhO9offwUN,1174,1811,132,10084
1181625805513773057,2019-10-08 17:42,https://twitter.com/JoeBiden/status/1181625805513773057,"No one should live in fear of being fired because of who they are or whom they love. We must stand up to President Trump’s relentless attacks on LGBTQ rights and continue the fight for full equality—because every American deserves to live open, proud, and free. #RiseUpOct8",545,2965,108,17561
1181612507397537792,2019-10-08 16:49,https://twitter.com/JoeBiden/status/1181612507397537792,"We will make historic investments in education and training to ensure every American has a reliable path to the middle class—regardless of their parents’ income or the color of their skin.

Wondering how the plan will benefit you? Take the quiz: https://t.co/ba2juUMDUk https://t.co/eBrukAxvzw",50,96,8,302
1181612506726506497,2019-10-08 16:49,https://twitter.com/JoeBiden/status/1181612506726506497,"Historically Black Colleges and Universities and Minority-Serving Institutions play a vital role in our communities. A Biden administration will invest $70 billion in these institutions to improve affordability, build high tech labs and facilities, and support student success.",54,117,7,491
1181612505996627970,2019-10-08 16:49,https://twitter.com/JoeBiden/status/1181612505996627970,"A Biden administration will take concrete action to address the student debt crisis in our country. We will expand access to Pell Grants, more than halve income-based payments on undergraduate federal student loans, and make student loan forgiveness work for public servants.",21,56,1,297
1181612505115873280,2019-10-08 16:49,https://twitter.com/JoeBiden/status/1181612505115873280,".@DrBiden calls community colleges America’s best kept secret — she's right. A Biden administration will invest in these institutions, providing every American with two years of community college or other high-quality training programs without debt.",16,45,2,187
1181612504365092864,2019-10-08 16:49,https://twitter.com/JoeBiden/status/1181612504365092864,"A good education should be a reliable pathway to the middle class. But for too many, earning a credential or degree after high school comes with a mountain of debt or is out of reach altogether.

Today, I’m releasing my plan to change that: https://t.co/lU9sfUkPUG",162,237,20,1156
1181362319193976833,2019-10-08 00:15,https://twitter.com/JoeBiden/status/1181362319193976833,"Firefighters and teachers should not pay a higher tax rate than the wealthiest in our country. As president, I will reverse President Trump’s tax cuts for the super-wealthy and create a tax code that works for the middle class.

It’s time we reward work, not just wealth.",1194,4231,188,29119
1181336650602950657,2019-10-07 22:33,https://twitter.com/JoeBiden/status/1181336650602950657,"Abuse of power is the defining characteristic of the Trump presidency.

Donald Trump has abused the foreign policy of the United States to extract personal, political favors from multiple countries.

We must stop him. https://t.co/5IojhccVq3",1744,5068,301,22150
1181322054181761024,2019-10-07 21:35,https://twitter.com/JoeBiden/status/1181322054181761024,"Today, I'm proud the campaign is launching Women for Biden. There's so much at stake in this election — and so much more work to do in the fight for women's health care, paychecks, safety, and families: https://t.co/ZYn4CXKuc1 https://t.co/54v5rS7XLD",726,810,115,3544
1181291857134919682,2019-10-07 19:35,https://twitter.com/JoeBiden/status/1181291857134919682,"As president, I will make passing the Equality Act a top legislative priority. A Biden administration won’t rest until we truly achieve full equality, and everyone is treated with dignity and respect under the law.",193,294,17,1945
1181291856480604160,2019-10-07 19:35,https://twitter.com/JoeBiden/status/1181291856480604160,"A president should use the full might of the executive branch to secure justice, dignity, and safety for all. Instead, President Trump does the opposite — callously exerting his power over the most vulnerable.

We must send a clear message: We will not stand for this.",104,311,9,2073
1181291855780237314,2019-10-07 19:35,https://twitter.com/JoeBiden/status/1181291855780237314,"This week, the Trump Administration is set to argue before the Supreme Court that it’s legal to discriminate against someone simply because of who they are or whom they love. It’s a dangerous attack on the civil rights of LGBTQ Americans and everything we stand for.",285,1008,40,4841
1181263417765548032,2019-10-07 17:42,https://twitter.com/JoeBiden/status/1181263417765548032,"We cannot, and will not, stand for President Trump’s corruption. We will beat him like a drum.",8626,7256,1468,58069
1180965202482778112,2019-10-06 21:57,https://twitter.com/JoeBiden/status/1180965202482778112,"If we stand together we can, and will, end our gun violence epidemic. Read my full plan to address this public health epidemic at https://t.co/AbTUKdGwcV.
https://t.co/SjcCZfVbK7",576,625,36,3080
1180946076590886912,2019-10-06 20:41,https://twitter.com/JoeBiden/status/1180946076590886912,President Trump continuously dishonors everything it means to hold the office of President of the United States of America. We must make him a one-term president.,4897,11895,821,79689
1180935003699580932,2019-10-06 19:57,https://twitter.com/JoeBiden/status/1180935003699580932,Elena @De11eDonne is the pride of Delaware. Wishing her well as she recovers — we need more professional athletes like her sharing their support for inclusive sports. I'm looking forward to seeing her back on the court soon.,238,263,158,2011
1180917857242234883,2019-10-06 18:48,https://twitter.com/JoeBiden/status/1180917857242234883,"In my experience, asking a foreign government to manufacture lies about your domestic political opponent is not “done all the time.” https://t.co/w8K8C17yUj",3377,7047,563,40983
1180914870805352448,2019-10-06 18:37,https://twitter.com/JoeBiden/status/1180914870805352448,"No family should be struggling to make ends meet. American farmers are hurting as a result of President Trump’s broken promises — his trade war is reckless. 
 
As president, I’ll stand up to China and pursue a trade policy that prioritizes American workers.https://t.co/r2xsaneMlf",813,1475,109,5561
1180903546407010304,2019-10-06 17:52,https://twitter.com/JoeBiden/status/1180903546407010304,"Our planet just experienced the hottest September on record — yet President Trump continues to dismiss the devastating effects of climate change. As president, I’ll address this grave threat and lead the world in addressing our climate emergency.
https://t.co/btVh7yDdgD",722,2063,108,9268
1180887681913499648,2019-10-06 16:48,https://twitter.com/JoeBiden/status/1180887681913499648,"It's clear who President Trump works for. He gave giant tax cuts to the super-wealthy and corporations. Now, he’s cutting food stamp funding for the 3rd time. It’s cruel.

No family should go hungry in America. https://t.co/sy6lGkp1bF",1074,4672,243,15024
1180879135670857730,2019-10-06 16:15,https://twitter.com/JoeBiden/status/1180879135670857730,"Jill and I are devastated to hear about last night’s shooting in Kansas City. No one should ever have to fear that they, or their loved ones, may not return home due to senseless violence.

We must come together as a country to put an end to these tragedies once and for all.",581,2046,108,14350
1180658582125080581,2019-10-06 01:38,https://twitter.com/JoeBiden/status/1180658582125080581,"Every day it becomes clearer, we cannot give Donald Trump four more years in the White House. Stand with me, and together we can make him a one-term president: https://t.co/BKuXG8A15i",463,604,41,3301
1180654653127692288,2019-10-06 01:22,https://twitter.com/JoeBiden/status/1180654653127692288,"And to Trump and those who facilitate his abuses of power, and all the special interests funding his attacks against me: Please know that I’m not going anywhere. You won’t destroy me, and you won’t destroy my family. And come November 2020, I intend to beat you like a drum.",425,897,68,5582
1180654515302883329,2019-10-06 01:22,https://twitter.com/JoeBiden/status/1180654515302883329,"While the House does its job on impeachment, I’m going to stay focused on what matters: improving the lives of Americans and fighting to ensure that the United States is once again the leader of the free world.",129,407,15,2486
1180654090600226817,2019-10-06 01:20,https://twitter.com/JoeBiden/status/1180654090600226817,"It’s the same cynical playbook he returns to again and again. But this time it won’t work, because the American people know me—and they know him. I will put the integrity of my whole career in public service to this nation up against Trump’s lack of integrity any day of the week.",101,301,12,1274
1180653952347574273,2019-10-06 01:20,https://twitter.com/JoeBiden/status/1180653952347574273,"Our first president, George Washington, famously could not tell a lie. Trump seemingly cannot tell the truth — about anything. He slanders anyone he sees as a threat. It's why is he is frantically pushing flat-out lies, debunked conspiracy theories and smears against me.",112,360,13,1361
